ciudad,vertical,negocio,reseñas,nota,web,telefono,place_id,lead
Seville,dental,clinica dental feria,16,4.8,http://www.clinicadentalferia.com/,+34954389918,ChIJXVrCsQdsEg0R9fMFhvdaRN0,6
Seville,estetica,Kyla Fernández,16,5,https://www.instagram.com/kyla_fernandez_tattoo/,+34611591073,ChIJJfUgRhlvEg0RiOUjOqz3Uxs,6
Seville,estetica,Bellaclau Beauty Center,16,4.8,http://www.bellaclau.es/,+34634826686,ChIJvbQqtsBvEg0ReGvVJ972GUQ,6
Alcalá de Guadaíra,estetica,Estudio de Belleza María Mejías,16,5,http://estudiodebellezamariamejias.booksy.com/a/,+34654206430,ChIJ8QsE4pllEg0RbMeMbSZCI14,6
Dos Hermanas,estetica,Elena Coceban,16,4.8,https://elena-coceban.ueniweb.com/?utm_campaign=gmb,+34633354246,ChIJt74TBMJxEg0RtYcDRi0MSV4,6
Seville,peluqueria,Peluquería Molero Triana,16,4.9,https://instagram.com/peluqueria.molero.triana?utm_medium=copy_link,+34661933201,ChIJXzxsTxVsEg0Rtqz2v1qqFMc,6
Zaragoza,pilates,Pilates and Osteopathy RicPrados Spaces Zaragoza,16,4.9,http://www.ricpradosespacios.blogspot.com/,+34636972735,ChIJiyp7o6cUWQ0RhpmFRx4o4pY,6
Zaragoza,fisioterapia,MObE Sport Clinic 2,16,4.9,https://mobesportclinic.com/,+34876451809,ChIJ2cIJJRQVWQ0R2QPlFWkzj-w,6
Zaragoza,dental,Clinica Dental Lomania,16,4.9,https://clinicalomania.es/,+34876662222,ChIJPTxNHzBrWQ0R1f4rcCADORE,6
Zaragoza,dental,Doctor Noguera Pérez,16,4.8,http://www.clinicadentalnoguera.com/,+34976225681,ChIJ1SgD1H8VWQ0RErWfSXDJvXc,6
Zaragoza,dental,Clínica Dental Dra. Eva Ibáñez,16,4.8,http://www.doctoraibanez.com/,+34976134642,ChIJT3TK6_gUWQ0RQcdQHiCPeoA,6
Zaragoza,estetica,Arabell - Zaragoza,16,4.9,https://spa.massage.ivof.com/arabell/,+34976598274,ChIJT3baEvoUWQ0R1HNZehwsd5U,6
Zaragoza,peluqueria,Eder Peluquería,16,5,http://www.peluqueriaeder.com/,+34976424137,ChIJn08gMPkUWQ0RwFgfclQaZrs,6
Málaga,pilates,Tu centro Six Pilates Piramides,16,4.9,https://www.tucentrosix.com/,+34604371807,ChIJlfbWsA75cg0RQLK3BjVZ24w,6
Málaga,pilates,Pilates Teatinos Studio,16,5,http://pilatesteatinosestudio.com/,+34624019693,ChIJx-dYmav3cg0RPUO7mfJDN_w,6
Benalmádena,fisioterapia,Recup Costa Del Sol I Centro de Fisioterapia y Recuperación deportiva en Benalmádena,16,5,https://www.recupcostadelsol.com/,+34952827805,ChIJq3BZvpP9cg0RAcwvfmiKyZQ,6
Málaga,fisioterapia,Fisiocepas - Clínica de fisioterapia en Málaga,16,5,https://fisiocepas.es/,+34626478260,ChIJ_RA4C-D3cg0R6ahvKT3cBCA,6
Málaga,dental,Clínica Dental Dr. Javier Melgar Rozúa,16,5,https://www.clinicadentalmelgar.com/,+34952072208,ChIJy37yPkH3cg0R0lhjwChZMxQ,6
Málaga,dental,Clinica Dental Seraphini,16,4.8,https://clinicaseraphini.wixsite.com/carolinaseraphini,+34677836149,ChIJO_JneH33cg0RQlZotJgJe_k,6
Málaga,dental,Clínica Dental Leiva y Muñoz,16,5,https://xn--leivaymuozodontologos-jbc.com/,+34952274531,ChIJAbRIEZn3cg0RODjSys0rtQY,6
Málaga,dental,Dr. Eugenia Vila Dental Clinic,16,5,https://www.dreugeniavila.com/,+34679975580,ChIJw5d1idZZcg0RpAavOvtKVEg,6
Torremolinos,estetica,Adelgazamiento La Dieta de los Puntos,16,5,http://www.tumetatulinea.es/,+34654462781,ChIJDV8Vt5f7cg0R-ZfsbiDNn-g,6
Málaga,estetica,Victoria Bujía,16,4.8,http://bit.ly/victoria_bujia,+34655233517,ChIJjaHO5Qr3cg0RNM-jpiHGYVE,6
Málaga,estetica,Extensiones de Pestañas,16,4.8,https://extensiones-de-pestanas.ueniweb.com/?utm_campaign=gmb,+34678332229,ChIJU0l43-ZZcg0RW4hyVI67hlc,6
Alcantarilla,pilates,Maku Pérez Pilates Clásico,16,4.7,http://www.makuperez.es/,+34657760548,ChIJy4eQLAGAZA0R-MXJtZn_jwk,6
Murcia,dental,Clínica Dental Dres. Pérez Albacete,16,5,http://www.clinicadentalperezalbacete.com/,+34968246143,ChIJf1HfDRyCYw0R0IH_3bPK-60,6
Alcantarilla,dental,Murcia Dental,16,4.8,https://murciadental.es/,+34968895283,ChIJr18mHAZ_Yw0RIVAYZPkk5B8,6
Murcia,dental,Clinica Dental Dra. Plana Ramón Emilia,16,5,http://www.draplanaramon.es/,+34968967313,ChIJN7JUpImBYw0Ra_hihM6iUCs,6
Murcia,dental,CLINICA DENTAL VILAPLANA,16,5,http://www.clinicadentalvilaplana.es/,+34968240486,ChIJedRArB6CYw0RFSrBoRxXCmk,6
Santomera,dental,CLINICA DENTAL SANTOMERA S. L.,16,4.9,http://clinicadentalsantomera.es/,+34968863344,ChIJVe_yVlebYw0R3A5tPE_sxIo,6
Murcia,estetica,DLáser Murcia,16,4.9,http://www.dlasermurcia.es/,+34691840355,ChIJcennxEKDYw0RuE4X7VpnuyQ,6
Orihuela,estetica,Medicina estética Orihuela | Stetia,16,4.9,http://www.stetia.com/,+34625629981,ChIJI7WwCCKZYw0RzBNjTOAJQ10,6
Murcia,estetica,Monik Estétic. Centro de Estética. Tratamientos Estéticos Personalizados en Murcia.,16,5,https://www.instagram.com/monikestetic/,+34681907072,ChIJTxzxfCeDYw0RoYDegwsTpGU,6
Peguera,pilates,Pilates Studio und Rückenzentrum Via Vitale Mallorca,16,4.8,http://www.pilatesaufmallorca.com/,+34971686951,ChIJn5zC5LOOlxIRl1ao7pf0waU,6
Coll den Rabassa,pilates,Alba Pilates,16,5,http://albapilates.es/,+34611487509,ChIJWal12pCTlxIRfEA6_SkbM74,6
Palma,pilates,Pilates Spot Mallorca,16,5,https://www.pilatespotmallorca.com/,+393281772793,ChIJCQQZOS-TlxIR9Yfq-V3Fzlg,6
Palma,pilates,OsteoPilates JW,16,5,https://www.instagram.com/osteopilatesjw/,+34609434857,ChIJ-4CPb0WTlxIR_1JgKVxqkl4,6
Palma,fisioterapia,Fisioterapia a domicilio Santiago Sala,16,5,https://fisioadomiciliopalma.com/,+34650657727,ChIJPyNyXjGTlxIRXYFsF_wQvTA,6
Palma,dental,Clínica Dental Sanitas Palma (Unidad Odontológica y Cirugía Oral Hospital Universitario),16,5,https://www.sanitas.es/dental/clinicas-dentales-milenium/baleares/baleares/palma-avenida-del-gran-i-general-consell?gmb=gmb%3Af-google%3Am-link%3Anc-clinica%3Ap-dental,+34971195792,ChIJKRNzCWSTlxIRaaHTbSG08uI,6
Palma,estetica,El Zielo | Centro de Medicina Estética,16,4.8,https://clinica-elzielo.com/,+34620386048,ChIJp89zheWTlxIR6Ev9YRojh48,6
Palma,estetica,MOURE CENTRO DE ESTÉTICA,16,4.9,https://centrosmouremallorca.com/,+34622604004,ChIJg_EUxJqTlxIRf4M40AeqB90,6
Alaró,estetica,Estudi d'estètica Susana de la Cámara,16,5,http://esteticasusanadelacamara.com/,+34622673720,ChIJaaxuD-nDlxIRnu77YexUrF0,6
Palma,estetica,Skin Studio By Elinor H,16,5,http://www.skinstudiobyelinorh.com/,+34661606993,ChIJ_6lUlL-uZ6ARaUhHRajAu2w,6
Teror,fisioterapia,Centro de fisioterapia Emma Tejera,16,5,https://emmatejerafisioterapia.es/,+34633897930,ChIJgzMJUUeTQAwRIRk3smq-tMc,6
Las Palmas de Gran Canaria,dental,Clínica Dental Mola-re,16,5,http://molaredental.es/,+34828913734,ChIJp7e2Fm-VQAwR4yS1T_Fm8LA,6
Arucas,dental,Clínica Dental Doctores Mujica,16,5,https://clinicadentaldoctoresmujica.com/,+34610438606,ChIJ5W6FFTGTQAwRqApFfEatjdU,6
Las Palmas de Gran Canaria,estetica,Saray Sosa Atelier de Belleza,16,4.8,http://saraysosaatelierdebelleza.booksy.com/,+34645137458,ChIJHaKOlhaVQAwRyALVdcWaoBM,6
Bilbao,pilates,GYROTONIC STUDIO JADO,16,5,https://www.gyrotonicstudiojado.com/,+34944716992,ChIJiTqGUJBPTg0RIJKeVBuruZI,6
Bilbao,pilates,Sport Club Rekalde,16,4.9,https://www.clubdeportivorekalde.es/,+34644700850,ChIJNQRIMi1QTg0RAn9Tw_S1B_E,6
San Vicente de Barakaldo,pilates,VIVE Fit&Pilates,16,4.7,http://www.vivefitpilates.com/,+34602644734,ChIJx1uboHxbTg0RWtDM9Gt801A,6
Bilbao,pilates,BIOBA BARRE ESTUDIO,16,4.8,http://biobaestudio.com/,+34688787303,ChIJO4L_XkJPTg0RcX7-yTKGE2E,6
Areeta / Las Arenas,fisioterapia,Maite Muro Fisioterapia,16,4.8,https://maitemurofisioterapia.com/,+34652701437,ChIJ_5y0MkRbTg0RO4WBb5KeeWI,6
Berango,fisioterapia,Kaizen Fisioterapia Berango,16,4.9,https://www.kaizenfisioterapia.com/,+34643696640,ChIJY9zYjGRbTg0RsyOwlZ3drGM,6
San Vicente de Barakaldo,dental,Clinica Dental Dicastillo,16,4.9,https://www.clinicadentaldicastillo.com/,+34944384715,ChIJbZKPj3FaTg0Ra5cglmDoRpU,6
Bilbao,estetica,Mercedes Martín Beauty Studio,16,5,http://mercedesmartin.com/,+34667701852,ChIJvTKL7CdQTg0R4qebKcU46v4,6
Algorta,peluqueria,Berastegi Peluquería,16,4.9,https://www.facebook.com/berastegi.peluqueria,+34642371057,ChIJE4qzP6RbTg0Rl8FK5CBkCzI,6
Alicante,pilates,Clínica Severá,16,5,https://clinicasevera.com/,+34646251689,ChIJAaZzSuM3Yg0R3ZuOrEXKV98,6
El Campello,pilates,Saray Aparicio Nutricionista,16,4.7,http://www.sarayaparicio.com/,+34650667372,ChIJhz6aT3s7Yg0RN2MiaR1p9Fc,6
El Campello,fisioterapia,Alicante Natural,16,4.7,http://www.alicantenatural.com/,+34662479888,ChIJ8aogvHI5Yg0R9O41mQ7B1lo,6
Alicante,dental,Avident Clínica Dental (Urgencias: llamar),16,5,http://www.avidentalicante.com/,+34613566138,ChIJX1o7stY3Yg0RJ0DQG1YV8rw,6
Alicante,estetica,Mereces Belleza .Centro de Estética Profesional.,16,5,http://www.merecesbelleza.es/,+34722124772,ChIJRzKwqk42Yg0R4JYVo35QGlU,6
Córdoba,dental,Antia Y Fernandez S. L.,16,4.6,https://www.cordobaperio.com/,+34957479915,ChIJFz9ueGPfbA0Riyqnf5YHUaU,6
Madrid,pilates,Enforma Fisioterapia,17,4.7,http://www.enformafisioterapia.es/,+34911302421,ChIJl3MCfHQpQg0Ri3N2CIPAj6M,6
Madrid,pilates,FISIOTERAPIA JENIFER MERINO,17,5,https://www.centromedicofuentespina.es/fisioterapia,+34650386447,ChIJ-7HtoIElQg0RXXFON8GFZro,6
Rivas-Vaciamadrid,pilates,Centro Kukai,17,4.6,http://www.kukai.es/,+34616965686,ChIJIyBWWIw7Qg0REbpJ5apwRFg,6
Madrid,fisioterapia,Centro Clínico Pérez Romero,17,5,http://www.centroclinicoperezromero.com/,+34664605005,ChIJV8xy-lMnQg0Ro7iRiw-Pw40,6
Madrid,fisioterapia,FISIOTERAPIA RIESCO,17,5,http://www.fisioterapiariesco.com/,+34646936184,ChIJ31u9xngvQg0Rdlt76LHpDZk,6
Madrid,fisioterapia,Taller del Movimiento Fisioterapia y Pilates,17,5,https://tallerdelmovimiento.com/,+34656676590,ChIJHZggmHMpQg0Rt6AemISRVbM,6
Madrid,fisioterapia,Fisiogestiona,17,5,http://fisiogestiona.es/,+34649770202,ChIJFcelk_IpQg0RJrEYF07t47c,6
Madrid,fisioterapia,Ignacio Lorente Fisioterapeuta en Madrid,17,4.9,https://www.ignaciolorentefisioterapia.com/?utm_source=gmb_madrid&utm_medium=organic&utm_campaign=google-my-business,+34672174010,ChIJKbxps_4pQg0RV1_aXeaVLfc,6
Madrid,fisioterapia,Logopedia Y Psicología Villaverde Alto,17,5,https://logopediaypsicologiavillaverde.com/,+34918258743,ChIJu-9AdCQnQg0R_vaE7KwbywI,6
Alcobendas,dental,ᐅ Clínica Dental CEN Alcobendas,17,5,http://www.dentalcen.com/,+34616844064,ChIJ2c8O09otQg0RINrR4AfJtJM,6
Madrid,dental,"Clínica Dental Fernández-Rico. S,L",17,5,https://www.clinicadentalfernandezrico.com/,+34915620151,ChIJY15-k8AoQg0R6X-WdNv7f6A,6
Madrid,dental,Clínica Dental Baca González Moratalaz,17,4.8,https://bacagonzalez.com/,+34914303858,ChIJA0SlffElQg0Rr0B6nQheGac,6
Madrid,dental,Clínica Dental Dra Borao,17,5,https://clinicadentalborao.com/,+34914154401,ChIJUeP_i8UoQg0RHJweQTsJvrc,6
Madrid,peluqueria,STYLE & CUT productos de peluquería y estética,17,5,http://www.styleandcut.es/,+34910846733,ChIJFd_vc8coQg0RjTKATwed_sA,6
Barcelona,pilates,Pilates10 Sants,17,5,https://www.pilates10.com/barcelona/sants/,+34614094546,ChIJF2sJxK-ZpBIR9RMuc43xNZE,6
Sant Quirze del Vallès,pilates,At Pilates Studio,17,4.8,http://www.atpilatestudio.com/,+34633741863,ChIJz26tPF2UpBIRrHdkfGDdQLk,6
Ripollet,pilates,Dinàmic Salut,17,5,https://dinamicsalut.com/,+34935802019,ChIJDU43MXe_pBIRAM3Kdfdpx-s,6
Ripollet,pilates,Irene Quiles Fitness (Hipopressius - Pilates - Força - HIIT - Pèrdua de pes) Ripollet,17,5,https://iqfonline.com/,+34639582587,ChIJI9l8BuG9pBIRDFYEa0EO-iM,6
Barcelona,pilates,TRY Studio by Anita Macedo,17,5,http://www.trystudiobcn.com/,+34696718387,ChIJ2akPTtSjpBIR2xbHQsm8LnY,6
Barcelona,fisioterapia,"Laura López, Fisioterapeuta",17,5,https://www.doctoralia.es/laura-lopez-2/fisioterapeuta/barcelona#profile-reviews,+34685567330,ChIJZdm9IoijpBIRzbpP6A1uBcU,6
Badalona,fisioterapia,Centre Mèdic Dr F.X.Bogunyà,17,4.8,http://cmbogunya.com/,+34933871558,ChIJz4YwkZ-8pBIRsnXvQT6PftY,6
Sant Cugat del Vallès,fisioterapia,Inés Guardia Osteòpata - San Cugat,17,5,http://inesguardia.com/,+34689711526,ChIJD8azW8CXpBIR7eMPXPi_gBY,6
Barcelona,fisioterapia,Olga Balaguer fisioterapeuta,17,5,https://www.olgabalaguerfisioterapeuta.es/,+34636798921,ChIJD4yDoKGipBIRVD5wKspEdCA,6
Mollet del Vallès,fisioterapia,Alexandra Niñerola Physiotherapy,17,4.6,http://www.alexandraninerola.com/,+34670701811,ChIJU74-5ZCXpBIRAItu5i2Wty0,6
,fisioterapia,SaludHome Barcelona,17,5,https://saludhome.es/,+34678191304,ChIJP9h9cE6DYYkRS63_ffDj6Ec,6
Barcelona,dental,Clinica Dental AAS Rambla Prim,17,4.8,http://www.aarvosuisse.com/,+34937656505,ChIJW5xzO8q8pBIRvN9w1XNj-hA,6
Barcelona,dental,Centre Dental Granvía,17,4.8,http://www.dentistaentuciudad.com/,+34933133333,ChIJ6X9aO0ujpBIRMDM4p8ktEBM,6
L'Hospitalet de Llobregat,dental,Clinica Dental Hossdent,17,4.8,https://www.clinicadentalhossdent.com/,+34681079077,ChIJo2YnzcqZpBIR-UgsXtpvgco,6
Barcelona,estetica,Vitalis Beauty Centro Médico Estético Barcelona,17,4.8,https://barcelona.vitalisbeauty.es/,+34932405544,ChIJITvGAHGYpBIRTCKC8dzbE4w,6
Molins de Rei,estetica,Inl Permanent Studio,17,5,https://inlpermanent.com/,+34652138027,ChIJE46WrmabpBIRKU0_FJWJpr4,6
Sant Andreu de la Barca,peluqueria,SHAMPU,17,4.7,https://www.facebook.com/shamputahe/,+34936828368,ChIJMyGjFcOPpBIRh6EIjrWUN7s,6
València,fisioterapia,"Anael Sanmartin - Fisioterapia, Osteopatía y Suelo Pélvico",17,5,https://anaelsanmartin.com/,+34659605986,ChIJOUes1UdPYA0RR44hU3YJXMI,6
València,fisioterapia,Fisiocabanyal,17,5,https://www.fisiocabanyal.com/,+34656463634,ChIJtVAt9mdIYA0Ri2EZkqF8uzg,6
València,fisioterapia,Clínica I + D,17,4.8,http://www.clinica-id.com/,+34963588210,ChIJ_6HsGxVPYA0RyoQTXNucfkw,6
Massanassa,dental,Clínica Dental Arnao,17,4.8,http://clinicadentalarnao.com/,+34961250888,ChIJTQuyLJpOYA0R9WVAd4o4ao8,6
València,dental,Clínica Dental Dra. Ana Campos Peláez,17,4.8,http://www.dentalcampospelaez.com/,+34963858371,ChIJO023GkhPYA0ROAMiStencJI,6
Picassent,dental,Esmodent | Clínica Dental y Centro Radiólogico,17,4.8,https://clinicadentalesmodent.com/,+34961840711,ChIJtUvN2GNSYA0RY77pOqsa2Zo,6
Puçol,dental,Clínica Dental Drs. Olmos,17,4.8,http://www.clinicadentalolmos.com/,+34961465893,ChIJq_hh919AYA0RY8B96YMaoSA,6
València,estetica,Línea Natural - Hidroterapia de colon moderna,17,4.6,http://www.enlineanatural.com/,+34674254034,ChIJIxDBQkhPYA0R1Cs2xtAp7o0,6
València,estetica,Rio Fit Estética Avanzada,17,5,http://www.riofitestetica.com/,+34614023533,ChIJ9wpH-nJJYA0RC5pFZAZfYaE,6
València,estetica,Estudio de Pestañas y Cejas Valencia – Kristina Yurtsyn/ Нарощення та ламінування вій та брів у Валенсії,17,5,https://www.instagram.com/kris_valencia_pestanas_belleza?igsh=MWpteHVwNmcwa2lndA==,+34642081667,ChIJdSkIPbhPYA0RF-mBBsOyXbs,6
Xirivella,estetica,Inefable,17,5,https://www.instagram.com/inefable_.k?igsh=MTd5Y3Rrb2x1bng1YQ==&utm_source=qr,+34693713063,ChIJrS_hHSpPYA0RHteZ2IPiNb4,6
Alboraya,estetica,Centro de belleza y salud Maria Moreno,17,4.6,http://centrodebellezamariamoreno.es/,+34961859662,ChIJGZaJgTtGYA0RScr37G9B2_Y,6
Valencia,estetica,TOÑI BELLEZA Y BIENESTAR,17,5,https://www.cosmeticostbb.es/,+34619004955,ChIJn-UcTuVHYA0RAQohJcOFbCE,6
Alcalá de Guadaíra,pilates,A.D. Core Pilates Alcalá,17,4.8,http://adcorepilates.es/,+34600583157,ChIJGcBtIOdlEg0R8d8k8UIKJhM,6
Seville,pilates,Pilates nature,17,5,http://www.belennature.com/,+34615171438,ChIJMWGu5xJsEg0R1lQrkyPBO98,6
Seville,pilates,Motio Pilates,17,5,https://motiopilates.es/,+34643977892,ChIJmWc2ySVvEg0ReE_LEpvI5wY,6
,fisioterapia,Fisioterapia a domicilio | FisioMovil.es,17,5,https://fisiomovil.es/,+34603615938,ChIJY1y-ifQir08RHtwVAht5B1k,6
Seville,fisioterapia,Clínica Núñez,17,4.8,http://www.xn--clinicanuez-9db.es/,+34954387557,ChIJ330NgA9sEg0RzMM3_JIMx2A,6
Alcalá de Guadaíra,fisioterapia,"Ábaco. Psicología, logopedia y fisioterapia.",17,4.6,https://psicoabaco.es/,+34955611325,ChIJWW5oUqNkEg0RxN2K304jqnQ,6
Seville,dental,Clinica Dental Vazquez,17,4.6,http://dentalvazquez.com/,+34954279672,ChIJ2fD4Kj5sEg0RTyYgTIloKIs,6
Seville,dental,Centro Odontológico Felipe II,17,5,https://clinicadentalfelipeii.com/,+34675568266,ChIJaWFRyoJuEg0RaGVcAq_L7LY,6
Umbrete,dental,Clínica Dental Dra. Adela Sánchez López,17,4.7,http://www.umbretecentrodental.es/,+34955715138,ChIJN5_K0WYREg0RzsRhjub1xM8,6
Seville,dental,Ruiz & Carballo Dentistas,17,4.8,https://ruizcarballodentistas.es/,+34954573778,ChIJm4hf1LtuEg0RFdqOVx9ncOM,6
Seville,dental,Clínica Alcoba y Delgado,17,5,http://www.clinicalcobaydelgado.com/,+34954433999,ChIJn8oUNwBsEg0Ri5iCM5yDbFI,6
Seville,dental,Clínica Dental Cleardent Beiman Sevilla,17,4.9,https://www.cleardent.es/clinica-dental/cleardent-beiman-sevilla/,+34633827303,ChIJcXLDPmtr2gYRZABOU5cySmo,6
Seville,estetica,Jose Antonio Madrid Peluqueros,17,4.9,http://jamadridpeluqueros.es/,+34671121190,ChIJ890PAzxsEg0RapaHNiy5EL4,6
Montequinto,estetica,Iryna Nyk Micropigmentación,17,5,https://irynanyk.com/,+34697809746,ChIJ1TJFr09vEg0R-wZlkEHuK9c,6
Tomares,peluqueria,Eliminar Piojos y Liendres Tomares -Sin Más Piojitos,17,4.6,http://www.nomaspiojitos.com/,+34624035401,ChIJ02EWdFltEg0Ri0Xsss6K4ZY,6
Seville,peluqueria,MYA'S Peluqueros,17,4.8,https://instagram.com/myaspeluqueros,+34954090711,ChIJtaxlPfZvEg0RsEIo6F4Mnls,6
Tomares,peluqueria,Peluquería Garrido,17,4.9,http://www.peluqueriayesteticavanzadagarrido.com/,+34954150842,ChIJESMcAgBtEg0RCJHLZ2Zh4n0,6
Zaragoza,pilates,Ángela Fajó - Pilates y Masajes Zaragoza,17,5,https://angelafajo.es/,+34655209528,ChIJx10mx4wVWQ0Rb2faXKjrsOo,6
Zaragoza,pilates,Seele Pilates,17,5,https://www.seelepilates.com/,+34876650566,ChIJC2GYuvYVWQ0R3NeboXblMvc,6
Zaragoza,dental,Clínica Lasierra B&M Dental - Dra. Ana Lasierra - Dr. Alejandro Balsa - Dra. Patricia Mendieta,17,5,https://www.lasierrabmdental.es/,+34976285329,ChIJmXsPX7cUWQ0RQqX_tiMZ6qA,6
Zaragoza,estetica,Burgundy Nail Art Studio Zaragoza,17,5,https://www.instagram.com/burgundy_artstudio?igsh=MWR1MmF0ZWc1cDR2Mw==,+34742060872,ChIJhUYWbdVrWQ0RUvaUrDEs0kQ,6
Zaragoza,estetica,Ana Morales Beauty,17,5,http://www.anamoralesbeauty.com/,+34633901261,ChIJQT3TavYVWQ0RDXhk6vhbbnE,6
Málaga,dental,Centro de Salud Dental San Juan S.L.,17,4.9,http://www.centrodentalsanjuan.es/,+34952657733,ChIJwTagkOL3cg0RIv9g_vl3jeg,6
Málaga,dental,CLÍNICA DENTAL JULIA GUERRERO,17,4.7,http://www.clinicajuliaguerrero.com/,+34952217400,ChIJd2z1rpX3cg0Rdt7jH5uzDhw,6
Málaga,estetica,M&B Body Beauty Salon,17,5,https://www.facebook.com/mybsalonbody,+34622714565,ChIJBSF7tUrxcg0RXkHGh260gOw,6
Campanillas,estetica,Centro Medico Estético De La Rosa Santa Rosalía Maqueda. 29591,17,5,http://www.delarosacentromedicoestetico.com/,+34667231415,ChIJv3WG7zLvcg0RDqm4HZh6mCE,6
Málaga,estetica,Peluquería Alexandra,17,4.8,https://sites.google.com/view/peluqueriaalexandra/inicio,+34633925183,ChIJ7VNF_DRYcg0RpNEizGmymio,6
Málaga,estetica,Nails Jacquot Janati Tu Centro de Uñas Malaga,17,4.9,https://www.instagram.com/nailsjacquotjanati/?hl=es,+34722160659,ChIJBzG4CHf3cg0RH9eHKEsMJ08,6
Málaga,estetica,Fali Peluquero,17,4.8,http://www.falipeluquero.com/,+34952213662,ChIJ7dGa_JX3cg0RE8qLMl-5kWM,6
Alcantarilla,fisioterapia,Mario Arnau Fisioterapia,17,5,https://marioarnaufisioterapia.es/,+34697153368,ChIJK9CDBrx_Yw0RPRBEA4YwOd4,6
Murcia,fisioterapia,FISIOVELEZ - FISIOTERAPIA Y TERAPIA MANUAL,17,5,https://fisiovelez.com/,+34622050754,ChIJpQVfASKCYw0Rr6_uqT0zQEo,6
Murcia,fisioterapia,CUIDATE Fisioterapia,17,5,http://www.cuidate-murcia.com/,+34868957757,ChIJreO8gh6CYw0RaeZU_-vrlFM,6
,fisioterapia,Salva Genna Fisio,17,5,https://www.salvagennafisio.com/,+34644918167,ChIJG73cNByXvasRfdcoOoiW64A,6
Murcia,dental,Centro Odontológico Alvaro Farnós Visedo,17,5,http://implantologiadental.com/index.php?paginaactiva=contenedor_clinica.php&paginaactiva2=clinica_equipo.php&equipo=0,+34968227070,ChIJA1e1gBuCYw0Rr7xJog-3pa0,6
Murcia,estetica,Cisne Blanco,17,4.9,https://www.facebook.com/cisneblanco.murcia/,+34607925341,ChIJS6bjhaGDYw0RJEfZqe6vnco,6
Murcia,estetica,Centro estético Trinidad Belmonte,17,4.9,https://centro-estetico-trinidad-belmonte.negocio.site/?utm_source=gmb&utm_medium=referral,+34665403955,ChIJu3Ki0kaDYw0RshQSELU4iMw,6
Alcantarilla,estetica,Elena Sola Estética,17,5,https://elenasolaestetica.com/,+34622520947,ChIJZ-ZNnemBZA0RtmWcDfD5uHg,6
Llano de Brujas,peluqueria,Ana María Carrillo Peluqueros,17,4.8,https://www.instagram.com/anamariacarrillo_peluqueros/?hl=es,+34601544198,ChIJGbK4nKWDYw0RPUqk_oU-9Sw,6
Peguera,fisioterapia,Osteopathie plus Physiotherapie - Anke Wichmann,17,5,http://www.osteopathieplus-mallorca.com/,+34971685478,ChIJKeA7zU0nmBIRLZjEvPETvbw,6
Palma,fisioterapia,Débora García Fisioterapeuta,17,5,https://fisiodebora.com/,+34622615625,ChIJba6TJyqTlxIRiVUTGHkLbdY,6
Palma,fisioterapia,Clinica Vidal Salud,17,4.9,http://www.vidalsalud.com/,+34630402014,ChIJ_XHFxF6SlxIR7P_hmG3YNwI,6
Palma,dental,Institutos Odontológicos - Clínica Dental Palma,17,4.8,https://ioa.es/clinicas/clinica-dental-palma/?utm_medium=organic_local&utm_promo=ficha_gbp&utm_source=google,+34871622934,ChIJ7T5JTUeTlxIRU3IVXJ_dxmQ,6
Palma,estetica,Balance Glow,17,5,https://www.balanceglowmallorca.com/,+34699425234,ChIJuce79reTlxIR2WXwKMIp5OE,6
Palma,estetica,Mallorca Beauty,17,5,https://mallorcabeauty.es/,+34656853993,ChIJC_aBAkGTlxIRASzuEdavPD0,6
Las Palmas de Gran Canaria,dental,Dra. Sonia Walls,17,5,https://www.drasoniawalls.com/,+34666837700,ChIJ31-1sZ6VQAwRQydODubOBuY,6
Las Palmas de Gran Canaria,dental,Dr. Laureano Mena Cabrera,17,4.6,https://www.doctoralia.es/laureano-mena-cabrera/dentista/las-palmas-de-gran-canaria?utm_source=google&utm_medium=gmb&utm_campaign=80592&utm_content=website,+34928415152,ChIJ4U9WuK2VQAwRh0BHhxXxCGA,6
Las Palmas de Gran Canaria,estetica,Masaje y Estètica de Olga Sychkova,17,4.8,https://www.instagram.com/olya.sychkova?igsh=aW5pZjZtb2dnOXh1&utm_source=qr,+34658629957,ChIJG9_saQCVQAwRh0Ue6aAIUM8,6
Las Palmas de Gran Canaria,estetica,Centro Médico Estético Noly,17,4.9,http://centromedicoesteticonoly.com/,+34699342190,ChIJ5XDHfp2VQAwRvRZYuUce89s,6
Las Palmas de Gran Canaria,estetica,Paola Escobar Centro de Belleza.,17,4.7,https://paolaescobarcentrodebelleza.es/,+34928075720,ChIJadPEnbiVQAwRjUP8F8Nx_Dc,6
,estetica,Amor Propio Estética Y Relax,17,5,https://m.facebook.com/Amor-Propio-Est%C3%A9tica-y-Relax-114091666723586/,+34600324608,ChIJ75SEWX2VQAwRaqvD2oe7eHw,6
Bilbao,dental,Clínica Dental Iturriaga,17,4.8,https://clinicadentaliturriaga.com/,+34944246546,ChIJB6XTzXxPTg0Rt8ktUT9nDRU,6
San Vicente de Barakaldo,dental,Clínica Dental H&G,17,4.9,http://www.hygdental.com/,+34946122123,ChIJZ1XRWJhQTg0RYfYsSxhDP0A,6
Bilbao,dental,Almarza Odontología,17,5,https://www.clinicaalmarza.com/,+34944430357,ChIJb5x38-pPTg0R17c549tEnUs,6
